"","time","precipitation","temperature","wind_speed","pressure_atm","vapor_p_def","sensible_heat","latent_heat","soil_water"
"354",19961219,13.723,1.275,3.321,96.382,0.385,-8.41921,1.44067,NA
"355",19961220,5.432,-5.718,4.447,96.744,0.349,-7.72455,10.8081,NA
"356",19961221,0,-10.41,2.111,97.534,0.389,4.03384,3.67398,NA
"357",19961222,0,-6.893,1.993,97.712,0.292,-4.66378,9.20093,NA
"358",19961223,0.198,-8.88,3.789,96.825,0.28,-1.48266,12.7851,NA
"359",19961224,0.128,-9.437,2.158,96.888,0.272,2.98146,2.79396,NA
"360",19961225,0.188,-10.224,1.561,97.468,0.274,-2.61379,1.49171,NA
"361",19961226,0.185,-10.677,1.81,99.266,0.29,-3.66875,1.53668,NA
"362",19961227,0,-13.033,2.687,99.087,0.263,-8.17853,6.53869,NA
"363",19961228,0,-13.144,2.498,98.319,0.264,-3.49069,6.66621,NA
"364",19961229,0.261,-10.727,2.763,97.302,0.268,-3.78803,11.3076,NA
"365",19961230,0.523,-12.388,2.045,96.605,0.383,-4.28007,2.14568,NA
"366",19961231,0.092,-15.961,2.351,97.519,0.223,0.0704361,0.674306,NA
"367",19970101,0.003,-15.896,2.636,97.892,0.209,-4.53253,0.939739,NA
"368",19970102,0,-12.179,2.003,98.022,0.288,-5.82673,1.31584,NA
"369",19970103,2.358,-9.374,3.571,97.387,0.415,-2.95729,2.85542,NA
"370",19970104,2.545,-8.171,3.28,96.491,0.289,-2.1617,0.220789,NA
"371",19970105,2.076,-8.476,1.991,96.786,0.286,-2.26298,1.36787,NA
"372",19970106,0.027,-9.609,1.58,97.72,0.282,2.55382,3.28336,NA
"373",19970107,0,-10.397,2.358,97.862,0.28,-2.65648,3.63556,NA
"374",19970108,0,-7.584,0.958,97.276,0.268,1.84609,0.855072,NA
"375",19970109,0.489,-5.494,1.535,96.667,0.31,-2.33554,0.902572,NA
"376",19970110,0.723,-5.432,1.562,97.423,0.305,2.20823,-0.0104221,NA
"377",19970111,0.64,-5.068,1.275,98.304,0.313,1.70353,1.65083,NA
"378",19970112,0.028,-4.315,2.445,98.693,0.445,-1.89581,10.0458,NA
"379",19970113,0,2.98,3.952,98.419,1.827,-6.1702,2.16055,NA
"380",19970114,0,5.244,3.197,98.357,2.432,3.27591,-0.695739,NA
"381",19970115,0,5.608,2.828,98.248,4.064,2.68722,12.3186,NA
"382",19970116,0,3.127,3.271,98.124,3.821,-0.60513,4.84716,NA
"383",19970117,0,5.087,3.248,97.692,4.893,1.9725,0.118958,NA
"384",19970118,0.111,3.702,3.498,97.596,2.505,4.21217,-0.368485,NA
"385",19970119,0.295,1.487,1.753,97.365,0.861,-1.25148,-1.07282,NA
"386",19970120,4.613,0.553,3.144,97.517,0.476,-12.8262,1.10376,NA
"387",19970121,0.522,-0.577,2.418,98.818,0.411,-5.85797,5.12577,NA
"388",19970122,0.038,0.904,3.731,98.401,1.547,-1.00056,-0.0702083,NA
"389",19970123,0.409,5.682,4.048,98.141,1.852,-17.8074,-1.73039,NA
"390",19970124,3.18,3.222,1.983,98.418,0.697,-7.16283,-0.0536969,NA
"391",19970125,0.28,1.097,2.24,98.995,0.839,-5.25638,2.71463,NA
"392",19970126,0,-0.952,4.579,98.984,1.092,-2.46583,6.49212,NA
"393",19970127,0,-1.476,2.142,98.578,0.348,4.96818,6.74992,NA
"394",19970128,0.893,-1.155,3.947,98.876,0.363,-3.82336,3.78167,NA
"395",19970129,1.136,-0.446,3.32,99.255,0.361,-4.07052,8.19786,NA
"396",19970130,1.764,-0.267,3.328,98.999,0.399,-7.19053,5.62089,NA
"397",19970131,1.824,-0.615,4.212,98.473,0.394,-10.4288,4.62182,NA
"398",19970201,0.05,-3.093,3.133,98.729,0.347,16.1239,17.5765,NA
"399",19970202,0,-3.406,2.417,98.554,0.344,17.3614,10.6376,NA
"400",19970203,0,-1.277,2.835,98.251,0.355,11.4214,7.605,NA
"401",19970204,0.184,1.206,4.139,97.776,1.398,15.842,5.88935,NA
"402",19970205,8.805,0.948,4.083,97.144,0.751,-9.24698,5.02267,NA
"403",19970206,0.01,0.101,3.895,98.621,0.911,-5.69952,28.2202,NA
"404",19970207,0,4.771,3.925,98.599,4.502,4.61993,14.9768,NA
"405",19970208,0,3.767,3.309,98.625,1.607,-0.913431,4.47519,NA
"406",19970209,0.125,5.104,3.473,98.352,2.095,5.72556,7.10747,NA
"407",19970210,0.079,7.47,5.041,97.638,4.129,14.2912,11.9042,NA
"408",19970211,0.416,4.937,5.208,97.362,3.575,46.6232,22.1449,NA
"409",19970212,12.493,5.653,5.407,96.559,1.218,-19.437,15.4025,NA
"410",19970213,5.202,6.091,6.17,95.432,2.431,20.6801,29.5456,NA
"411",19970214,2.774,1.506,4.56,95.741,1.602,20.6798,23.1536,NA
"412",19970215,2.257,-0.253,3.212,96.661,0.8,-8.29538,13.1729,NA
"413",19970216,1.409,-2.157,2.087,98.097,0.367,4.37505,8.02879,NA
"414",19970217,0,-1.135,3.719,98.116,0.611,15.3186,19.2609,NA
"415",19970218,7.966,2.34,5.911,97.186,1.27,-16.5156,11.5132,NA
"416",19970219,1.182,1.109,4.735,97.679,1.31,0.725454,22.5248,NA
"417",19970220,3.76,3.422,6.006,97.331,2.617,4.01864,31.9631,NA
"418",19970221,3.222,5.957,5.872,97.599,2.629,-8.08795,33.5315,NA
"419",19970222,0.769,6.595,3.334,98.215,2.128,11.7277,33.7141,NA
"420",19970223,0,7.846,4.044,97.519,3.678,33.1417,32.0441,NA
"421",19970224,0.463,10.001,5.203,96.627,4.798,21.6825,20.1838,16.953
"422",19970225,3.538,9.419,7.78,96.218,3.324,10.4231,25.0457,17.04
"423",19970226,5.31,6.443,5.791,96.829,2.704,31.4178,34.0932,17.252
"424",19970227,1.422,1.986,3.853,98.79,1.379,0.698568,34.2916,16.883
"425",19970228,0,5.966,4.678,99.3,4.242,30.3539,31.2098,17.209
"426",19970301,0,8.811,4.109,98.833,5.272,16.9401,19.6654,16.961
"427",19970302,0,12.459,5.029,98.519,6.791,35.8415,43.6091,17.474
"428",19970303,0.507,4.806,3.548,99.217,2.673,10.733,24.5151,17.087
"429",19970304,0,5.699,2.875,99.56,3.024,40.7498,13.3255,16.866
"430",19970305,0,7.331,2.668,98.881,3.347,45.8523,19.1439,16.929
"431",19970306,1.504,6.398,3.321,99.171,0.918,-7.7925,5.48186,16.93
"432",19970307,0.015,5.249,2.33,99.635,3.822,41.5725,29.6991,16.828
"433",19970308,0,6.983,2.157,99.746,5.162,32.5604,22.8792,16.86
"434",19970309,0,7.013,1.867,99.844,3.119,2.95631,12.6597,16.769
"435",19970310,0,8.756,2.749,99.764,4.751,47.1383,33.3927,16.895
"436",19970311,0,9.726,3.349,99.613,4.795,37.2748,29.0283,16.937
"437",19970312,0.162,7.02,2.232,99.277,3.925,34.7706,45.0984,16.815
"438",19970313,0.539,7.548,4.148,98.583,2.544,6.37268,6.1146,16.838
"439",19970314,0.149,7.065,3.551,98.169,2.517,13.54,15.4048,16.712
"440",19970315,5.321,6.498,4.208,98.085,1.17,5.90354,18.0294,16.564
"441",19970316,5.719,1.249,3.103,98.346,0.7,17.7632,28.7765,16.621
"442",19970317,5.414,-1.515,2.193,98.385,0.381,-4.90833,3.243,17.306
"443",19970318,0.406,-0.56,3.938,98.054,1.033,9.9025,60.0053,17.597
"444",19970319,9.377,2.527,3.996,96.294,0.719,-17.3731,16.1511,20.623
"445",19970320,1.288,-3.153,2.863,97.637,0.498,-4.00122,35.7571,23.68
"446",19970321,1.862,-1.765,2.64,97.855,0.365,-5.06526,7.68823,21.704
"447",19970322,1.892,-0.951,3.084,98.006,0.717,21.9902,33.023,20.032
"448",19970323,1.698,0.242,3.193,97.554,1.402,39.6398,31.1486,20.404
"449",19970324,0.19,1.047,1.83,97.286,1.536,43.7902,19.3965,21.019
"450",19970325,0.618,1.426,1.961,97.779,1.655,51.7625,13.0312,21.363
"451",19970326,0.001,4.75,3.49,98.108,2.844,53.6178,16.1326,21.04
"452",19970327,2.636,8.797,5.316,97.515,3.99,56.8527,25.9184,20.596
"453",19970328,7.793,5.089,6.837,96.642,1.992,31.9536,53.2881,19.999
"454",19970329,5.681,1.364,5.321,97.438,0.94,7.82861,47.366,21.182
"455",19970330,0.622,2.527,3.909,98.431,1.6,54.8743,28.1927,21.88
"456",19970331,0.263,6.57,3.382,98.752,2.421,44.0486,34.2717,21.464
"457",19970401,0,9.407,2.864,98.444,4.999,73.1329,37.786,20.734
"458",19970402,0,9.454,2.512,97.856,4.672,42.4115,29.5994,20.154
"459",19970403,1.354,8.76,4.236,96.95,4.274,59.5219,25.2341,19.479
"460",19970404,6.037,1.442,5.091,97.771,1.78,16.0146,43.8252,19.513
"461",19970405,12.093,0.97,5.158,97.458,0.772,16.2642,8.43902,20.426
"462",19970406,6.299,0.676,6.024,98.24,0.898,63.9464,44.1552,23.794
"463",19970407,0.032,0.14,3.327,99.833,0.658,74.0051,25.1635,22.89
"464",19970408,0,2.383,1.896,99.869,1.823,102.97,31.2453,22.018
"465",19970409,0,6.789,2.352,99.502,4.893,40.7343,27.9325,21.322
"466",19970410,0,6.909,4.352,99.14,4.117,42.5973,24.7394,20.739
"467",19970411,2.2,4.768,6.819,97.904,2.511,67.0629,21.1294,20.238
"468",19970412,1.1,0.896,4.703,98.588,1.445,61.0588,18.7457,19.944
"469",19970413,0,2.047,2.215,99.075,3.024,89.2019,27.3233,19.893
"470",19970414,5.8,4.246,4.708,98.211,1.289,-1.83352,2.48423,19.469
"471",19970415,1.5,0.516,5.119,98.421,1.011,46.8221,28.3438,19.735
"472",19970416,2.5,-0.726,4.173,98.692,0.855,27.1815,24.7695,20.186
"473",19970417,0.9,1.118,3.384,98.554,1.205,13.4573,16.1145,19.904
"474",19970418,0.6,5.79,4.5,98.033,3.749,106.131,40.7213,19.64
"475",19970419,9.3,1.247,2.693,97.585,1.413,28.2857,60.3686,20.212
"476",19970420,0,0.816,2.567,97.892,1.699,70.4221,18.8827,20.885
"477",19970421,0,2.257,1.56,97.944,2.647,49.1708,19.7011,20.574
"478",19970422,0,3.481,2.877,97.475,3.522,37.8098,23.6274,20.104
"479",19970423,0,3.571,2.706,98.133,3.651,121.886,35.51,19.626
"480",19970424,0,9.222,4.371,98.131,7.377,101.855,51.7959,19.358
"481",19970425,0.8,9.208,3.785,98.04,4.934,50.9394,37.1017,18.923
"482",19970426,4.5,6.841,2.026,97.948,1.301,-7.21548,31.3823,18.696
"483",19970427,2.2,8.397,3.778,97.475,2.167,28.0115,30.2894,18.821
"484",19970428,5.4,10.596,4.387,97.594,3.449,19.2155,56.0637,18.905
"485",19970429,9.5,9.704,4.027,97.023,2.31,23.5224,43.4789,19.75
"486",19970430,2.4,6.726,3.948,98.225,0.442,8.95679,7.73196,21.909
"487",19970501,0.5,7.356,2.755,99.288,1.812,2.7665,40.4064,21.513
"488",19970502,0,12.789,3.541,99.025,5.852,98.3744,60.4449,20.95
"489",19970503,0,14.827,3.544,97.983,6.836,71.2889,55.3988,20.161
"490",19970504,1.6,14.281,3.048,97.329,5.277,16.3198,50.6472,19.711
"491",19970505,2.5,15.684,4.874,96.246,6.421,21.0665,53.2038,19.296
"492",19970506,8.9,13.734,5.132,95.544,6.484,91.2616,52.7615,18.977
"493",19970507,1,5.006,2.832,96.563,2.717,16.7547,41.3556,19.449
"494",19970508,0,7.102,2.456,96.917,3.354,94.7554,25.6792,19.423
"495",19970509,0.1,8.549,4.206,96.815,4.976,78.3698,48.9321,19.111
"496",19970510,0,10.289,4.092,97.521,5.406,81.687,44.1987,18.826
"497",19970511,0,16.507,4.38,97.825,10.936,49.5402,65.7654,18.643
"498",19970512,0,15.682,3.237,98.248,7.461,71.6965,62.194,17.947
"499",19970513,7.8,14.373,1.956,98.615,4.067,36.0529,83.9896,18.106
"500",19970514,0,20.151,2.245,98.256,10.656,71.2642,93.4181,18.518
"501",19970515,0,16.963,2.748,98.273,3.693,86.6972,43.0854,18.089
"502",19970516,0,20.051,3.088,98.1,9.187,73.6833,88.388,17.786
"503",19970517,0,21.945,3.285,97.794,13.068,56.5613,95.8744,17.389
"504",19970518,3.3,21.237,3.077,97.417,13.579,88.6983,98.7284,17.09
"505",19970519,3,17.027,3.454,96.952,6.217,50.5133,92.9306,17.162
"506",19970520,11.3,16.141,3.469,96.668,6.174,9.14138,85.1734,18.678
"507",19970521,1.1,12.936,3.591,96.854,4.426,50.2241,73.3061,19.776
"508",19970522,5.7,9.379,3.291,97.052,1.4,10.855,39.7119,19.003
"509",19970523,5.7,7.617,2.494,97.794,0.826,-2.75375,31.5325,19.616
"510",19970524,2.5,6.316,2.426,98.496,1.636,17.9663,63.8271,20.076
"511",19970525,0.1,9.258,2.291,98.921,5.673,103.881,79.4212,19.771
"512",19970526,1.1,10.514,2.52,98.233,5.92,48.7807,53.7693,19.279
"513",19970527,8.4,7.924,4.494,97.727,1.693,29.5648,55.4196,19.012
"514",19970528,12.9,7.501,4.155,98.126,2.222,25.0792,68.6051,24.327
"515",19970529,0.5,10.089,3.188,98.467,4.621,62.8964,65.9061,22.446
"516",19970530,0.7,7.741,4.688,98.261,2.525,30.3539,57.141,21.302
"517",19970531,0.3,6.438,3.299,98.311,4.003,53.2636,69.152,20.549
"518",19970601,0,7.07,2.39,97.826,1.385,21.9797,29.4212,19.981
"519",19970602,0,13.024,2.267,97.453,6.615,97.5706,82.8585,19.679
"520",19970603,0,13.766,2.197,97.334,8.071,100.631,85.6581,19.309
"521",19970604,0.3,14.825,2.828,97.514,7.97,45.6215,66.7883,18.73
"522",19970605,0,17.362,3.522,97.221,10.227,110.554,102.804,18.348
"523",19970606,0,15.517,3.654,97.178,7.066,78.2627,84.3262,17.747
"524",19970607,0,18.593,2.949,97.556,11.032,131.087,109.311,17.612
"525",19970608,0.3,18.316,3.233,97.435,10.381,86.5114,97.0227,17.037
"526",19970609,0,17.618,3.486,97.872,8.21,97.0611,105.59,16.578
"527",19970610,0,18.443,2.28,97.955,11.186,121.269,121.175,16.355
"528",19970611,0,20.459,2.678,97.312,13.632,138.894,113.775,15.873
"529",19970612,0.2,19.632,3.068,96.81,8.536,9.0977,59.3063,16.017
"530",19970613,2.4,18.608,3.232,96.578,7.293,78.2779,95.2136,15.5
"531",19970614,6.6,15.858,3.017,96.479,3.062,12.79,60.4132,14.749
"532",19970615,13.7,14.171,3.363,97.192,3.411,14.2841,67.9422,19.221
"533",19970616,0,12.827,2.51,97.637,4.341,87.6922,88.1879,18.74
"534",19970617,0,12.406,2.262,97.484,5.887,68.1299,94.8718,18
"535",19970618,0.3,11.405,2.956,97.377,4.088,49.6927,71.8148,17.461
"536",19970619,0,12.918,2.606,97.025,5.009,87.7049,90.0522,16.852
"537",19970620,5.9,11.858,2.836,96.548,2.088,9.55732,52.1144,16.424
"538",19970621,5.6,14.706,3.836,96.844,5.164,31.0774,77.5882,16.288
"539",19970622,2.5,11.892,3.694,96.798,2.744,-13.3715,64.4444,17.785
"540",19970623,5.5,12.905,4.654,96.679,4.664,69.0682,93.9086,18.047
"541",19970624,1.2,11.176,4.202,97.215,2.867,35.7052,82.3064,18.947
"542",19970625,0,12.197,2.268,97.329,4.79,67.109,69.8738,18.45
"543",19970626,0.5,15.091,3.137,96.475,5.956,25.9646,72.7596,17.92
"544",19970627,9.8,16.166,1.962,96.558,4.872,35.5831,63.5575,18.296
"545",19970628,2.6,18.277,2.353,97.323,5.746,32.0302,90.4832,23.14
"546",19970629,0,23.812,4.032,96.804,13.447,77.0478,124.399,20.355
"547",19970630,0.6,17.666,2.806,96.412,6.656,58.9475,75.7952,19.201
"548",19970701,0,14.649,2.81,97.04,4.905,21.9922,56.0398,17.96
"549",19970702,0,17.958,2.851,97.421,9.807,88.7508,103.691,17.776
"550",19970703,0,18.195,3.174,97.569,6.751,70.7348,72.9156,16.953
"551",19970704,7.3,14.949,3.026,98.158,2.989,10.4604,48.5068,16.201
"552",19970705,11.7,14.203,2.648,98.16,3.069,-11.161,74.516,16.709
"553",19970706,0.6,12.858,4.973,98.287,3.025,14.0157,84.0157,20.911
"554",19970707,0.5,15.032,5.8,98.235,5.655,56.2331,85.4892,19.909
"555",19970708,1.3,15.635,4.224,98.254,4.801,43.6354,79.685,18.776
"556",19970709,0,15.966,3.144,98.152,6.795,86.9093,95.58,18.185
"557",19970710,0,16.886,2.83,97.877,6.751,72.1016,89.9786,17.32
"558",19970711,0,18.612,1.819,97.681,10.156,80.0671,100.637,16.897
"559",19970712,0,19.434,2.821,97.881,10.555,66.5919,105.579,16.445
"560",19970713,0,18.03,2.337,98.071,9.826,94.5626,90.5813,16.734
"561",19970714,0.1,18.855,2.178,98.079,11.394,77.132,104.691,15.539
"562",19970715,2.6,15.947,1.547,97.898,3.773,25.3044,60.3348,14.384
"563",19970716,1.2,16.187,1.532,97.815,4.208,26.06,64.0243,14.043
"564",19970717,1.4,16.745,1.043,97.115,3.84,17.0715,46.5967,13.68
"565",19970718,18.8,14.884,2.344,96.808,1.052,-3.8456,34.3486,15.435
"566",19970719,15,12.574,4.308,97.721,0.958,-7.83029,51.825,26.905
"567",19970720,29.5,12.216,5.107,97.742,0.588,3.72517,16.9933,28.499
"568",19970721,12.3,15.364,2.314,97.748,1.628,3.46543,45.5628,27.145
"569",19970722,0,18.703,1.508,98.025,7.095,48.7361,85.9162,24.723
"570",19970723,0,19.717,2.286,98.213,9.041,58.9387,100.176,22.773
"571",19970724,0,18.144,2.67,97.825,7.493,69.1814,81.8177,21.694
"572",19970725,8.7,16.554,2.477,97.323,5.309,17.3858,73.3147,20.889
"573",19970726,6.8,13.621,3.946,97.744,1.513,-10.9871,42.8391,25.204
"574",19970727,0,17.185,3.719,97.977,5.516,30.0712,76.6783,23.673
"575",19970728,0,15.992,2.678,98.306,6.659,75.5756,89.3577,22.111
"576",19970729,0.2,17.321,2.486,98.194,8.312,44.6058,94.882,21.183
"577",19970730,0.1,18.275,2.051,97.815,6.877,51.3613,79.4093,20.588
"578",19970731,14.1,15.727,3.408,97.171,3.202,-12.5507,42.1881,21.25
"579",19970801,2.6,12.471,2.89,97.387,2.284,-1.54833,68.9735,23.34
"580",19970802,0,16.175,2.315,97.963,6.233,55.4115,81.9143,21.761
"581",19970803,0,18.866,2.047,97.933,9.781,47.6094,107.792,20.129
"582",19970804,0,19.564,2.604,97.86,8.576,20.0626,72.4344,19.498
"583",19970805,3.1,18.732,3.022,97.81,7.516,24.3762,93.4665,18.626
"584",19970806,0,17.8,1.846,97.767,6.847,63.8163,71.0975,18.356
"585",19970807,0,19.036,1.956,97.688,7.536,77.4391,81.2809,18.902
"586",19970808,0,20.138,2.216,98.092,9.271,52.2778,97.6504,18.819
"587",19970809,0.4,20.326,2.078,98.454,9.657,62.0956,110.144,17.93
"588",19970810,0,21.016,2.65,98.665,12.55,56.4017,107.091,17.441
"589",19970811,0,21.812,3.311,98.654,13.821,49.3348,105.648,16.587
"590",19970812,0,21.838,2.86,98.833,13.664,50.1946,97.3733,16.01
"591",19970813,0,22.968,2.145,98.385,15.269,43.4881,76.4665,15.185
"592",19970814,0,23.41,3.79,98.067,15.458,26.195,84.5384,14.479
"593",19970815,2.9,18.115,3.588,98.123,5.062,27.4169,49.5183,14.014
"594",19970816,0.9,18.864,2.609,98.146,6.543,37.0232,49.886,13.562
"595",19970817,0,19.259,2.574,98.01,11.277,58.988,68.2631,13.246
"596",19970818,0.1,18.551,1.579,97.896,9.363,24.9688,51.4566,12.561
"597",19970819,1.5,17.977,2.585,97.779,5.538,28.821,1.23844,12.132
"598",19970820,0.2,20.323,2.373,97.835,9.624,21.4608,-1.42104,11.788
"599",19970821,0,21.794,3.288,98.206,12.788,55.4725,73.1389,11.409
"600",19970822,0,22.725,3.23,98.069,13.302,37.9517,58.7254,10.854
"601",19970823,0,21.224,1.746,97.665,8.38,31.1896,18.0572,10.573
"602",19970824,0.3,21.767,2.535,97.473,8.307,41.9561,-0.344583,10.245
"603",19970825,0,23.102,2.734,97.129,12.031,61.0269,45.5474,9.849
"604",19970826,0,22.987,3.389,96.829,13.924,49.7419,42.4958,9.43
"605",19970827,0,21.664,1.775,96.998,10.113,54.8953,42.4838,9.161
"606",19970828,0.7,22.013,3.757,96.652,12.827,50.1489,46.9082,8.797
"607",19970829,17.5,12.326,3.557,97.302,1.113,-24.4404,28.2959,8.542
"608",19970830,2.6,14.536,3.905,97.785,5.409,43.492,67.9151,8.653
"609",19970831,0,16.418,2.754,98.131,4.38,19.0077,25.155,8.794
"610",19970901,0,19.811,2.558,98.125,8.808,59.2805,52.8317,8.809
"611",19970902,0,20.502,2.194,98.048,9.868,64.5596,66.1641,8.815
"612",19970903,0.064,16.367,1.351,98.308,1.591,12.4462,18.2208,8.86
"613",19970904,6.257,16.895,1.57,98.238,1.53,-6.63091,15.1994,8.922
"614",19970905,0.018,19.807,2.832,98.142,7.62,19.9234,52.2815,8.971
"615",19970906,4.722,16.37,2.523,98.119,3.086,0.254522,34.0724,8.897
"616",19970907,0,14.466,3.539,98.402,5.384,36.5552,47.1288,8.759
"617",19970908,0.073,15.792,4.219,98.252,6.088,65.6254,51.3581,8.645
"618",19970909,0.5,13.264,5.674,97.604,5.417,72.258,54.2217,8.549
"619",19970910,0.5,9.822,4.725,98.035,3.585,19.092,28.9341,8.562
"620",19970911,0,11.886,2.416,97.966,4.611,36.8497,42.5039,8.451
"621",19970912,0,19.417,4.263,97.135,11.142,47.4651,61.0812,8.242
"622",19970913,10,12.374,3.128,97.36,2.392,-16.6829,64.2031,8.019
"623",19970914,0,10.01,3.834,98.442,5.003,41.4558,43.0404,8.198
"624",19970915,0,12.224,3.375,98.861,6.681,55.6894,45.7623,8.177
"625",19970916,0,15.457,4.055,98.625,10.187,40.1252,60.6647,8.074
"626",19970917,0,16.18,3.852,98.512,8.326,36.2902,41.239,7.907
"627",19970918,0,16.675,2.824,98.479,7.166,49.681,47.2449,7.836
"628",19970919,0,10.928,2.823,98.548,3.333,4.73935,20.4987,7.793
"629",19970920,0,8.499,2.349,98.974,4.435,39.677,22.462,7.831
"630",19970921,0,9.874,1.638,98.915,5.63,72.9094,28.086,7.747
"631",19970922,0.1,11.715,2.279,98.686,6.368,47.8952,25.7916,7.651
"632",19970923,0,12.975,3.02,98.587,6.591,38.5483,34.8831,7.581
"633",19970924,0.2,11.338,1.911,98.794,3.635,23.1696,23.1957,7.462
"634",19970925,0,13.497,1.616,99.073,7.021,50.4396,27.3792,7.397
"635",19970926,0,14.099,2.611,98.658,6.804,49.2884,32.0589,7.303
"636",19970927,0,8.949,2.049,98.096,1.77,2.79313,8.74896,7.247
"637",19970928,0,10.849,2.072,97.954,4.645,46.0653,29.403,7.073
"638",19970929,0,14.457,3.453,98.242,7.44,42.2844,49.7344,7
"639",19970930,1.9,11.406,3.39,98.221,3.118,-9.52322,20.5561,6.849
"640",19971001,0,12.555,3.419,97.6,3.742,32.9769,19.3433,6.861
"641",19971002,6.6,9.389,6.274,96.804,2.408,25.296,55.6802,6.765
"642",19971003,0.9,7.241,3.79,97.844,2.128,4.49624,26.8718,6.713
"643",19971004,0,10.03,4.124,97.963,3.587,5.04379,22.1316,6.665
"644",19971005,0,12.541,3.914,97.7,3.658,21.9906,18.2958,6.591
"645",19971006,0,15.243,4.036,97.373,6.465,30.8613,39.2293,6.535
"646",19971007,4.8,17.41,4.888,96.931,8.811,2.24012,41.0082,6.386
"647",19971008,0.2,15.216,4.014,97.444,4.869,9.52702,46.299,6.251
"648",19971009,18,16.946,6.566,97.029,5.361,24.7481,53.3213,6.664
"649",19971010,2.4,13.298,5.443,96.415,3.074,-19.6961,60.7181,10.604
"650",19971011,2,8.824,4.953,96.34,2.543,23.5291,46.6098,10.148
"651",19971012,8.7,6.73,3.261,96.237,0.994,-14.869,26.2917,11.845
"652",19971013,0.454,5.874,3.684,97.204,1.622,8.39063,38.1393,13.132
"653",19971014,5.685,3.747,3.878,97.546,0.955,-22.1435,9.15677,14.792
"654",19971015,4.311,3.763,3.153,97.535,0.763,-14.995,27.331,17.792
"655",19971016,0.821,2.916,2.146,97.869,1.303,-7.13521,21.3716,19.057
"656",19971017,0,5.458,3.373,98.431,3.242,15.8371,27.3925,17.902
"657",19971018,0,10.166,3.841,98.658,5.564,20.4468,40.1884,16.835
"658",19971019,0,12.527,3.783,98.26,6.904,13.7365,41.0187,15.828
"659",19971020,1.003,8.073,3.379,97.777,2.187,-3.60819,12.6624,15.175
"660",19971021,0.026,1.797,2.377,98.338,2.542,22.5273,26.0746,14.862
"661",19971022,0,2.935,3.324,97.769,3.392,21.4308,18.4558,14.46
"662",19971023,0.033,3.922,3.747,97.433,2.212,9.82862,18.3289,14.079
"663",19971024,0.975,2.172,4.249,97.835,1.974,19.9742,16.0651,13.67
"664",19971025,6.529,2.307,5.121,98.027,1.077,34.055,17.1141,13.311
"665",19971026,1.588,0.146,2.818,98.41,0.893,-2.81438,17.0323,12.942
"666",19971027,0.258,-1.299,2.37,98.979,0.48,15.0268,8.2,12.945
"667",19971028,0,-0.899,1.7,99.575,0.398,23.0057,5.72993,12.742
"668",19971029,0,0.02,3.117,99.712,1.017,-1.43306,5.25428,12.479
"669",19971030,0,3.427,2.186,99.567,2.6,8.48708,4.81997,12.427
"670",19971031,0.103,2.312,2.915,99.194,1.295,-8.37492,5.19465,12.153
"671",19971101,0.008,1.135,1.571,98.606,1.364,15.4766,6.8572,11.917
"672",19971102,0.313,-0.203,3.037,98.11,0.618,-0.161087,0.508846,11.767
"673",19971103,0.646,1.975,3.312,97.906,1.199,-10.0664,9.51643,11.647
"674",19971104,0,0.13,4.44,98.133,2.479,3.71162,10.064,11.423
"675",19971105,0,3.817,3.973,97.188,3.016,1.75914,5.60033,11.342
"676",19971106,0.416,9.456,4.747,95.869,4.656,-7.60887,15.4254,11.204
"677",19971107,2.49,12.955,3.521,95.96,5.566,-7.66869,18.1238,10.928
"678",19971108,1.526,8.574,2.229,96.3,3.248,-18.0901,9.9498,10.603
"679",19971109,0.723,8.037,4.059,96.335,3.409,-10.9065,13.5708,10.478
"680",19971110,0,7.779,4.696,96.596,3.752,12.3169,14.9428,10.458
"681",19971111,0.421,7.104,2.823,96.702,3.096,5.97208,10.246,10.215
"682",19971112,2.433,7.006,2.506,96.213,2.257,-9.78574,6.66228,10.007
"683",19971113,0.514,5.627,3.233,96.715,1.783,-1.21363,7.60101,9.879
"684",19971114,0.289,3.1,1.881,97.615,1.006,1.93109,6.41964,9.517
"685",19971115,4.753,3.595,2.725,97.962,1.11,8.75833,5.09472,9.544
"686",19971116,1.556,3.002,2.118,98.119,0.833,-11.1537,26.281,18.388
